first,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,last,trans,trans_id,trans_extract,count,cohort
NA,15,15,15,15,15,15,15,15,15,15,15,15,NA,15 15 15 15 15 15 15 15 15 15 15 15 NA,6,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,3,3,3,3,3,15 15 15 15 15 15 15 15 3 3 3 3 3,26,15 15 15 15 15 15 15 15 ,8,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 NA NA NA NA NA NA NA NA NA,92,15 15 15 15 ,4,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,3,3,3,3,3,3,15 15 15 15 15 15 15 3 3 3 3 3 3,35,15 15 15 15 15 15 15 ,7,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,46,46,46,46,15,15 15 15 15 15 15 15 15 46 46 46 46 15,28,15 15 15 15 15 15 15 15 ,8,17-Sep
48,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 NA NA NA NA NA NA NA NA NA NA,112,15 15 15 ,3,17-Sep
NA,15,15,15,15,3,3,3,3,3,3,3,3,3,15 15 15 15 3 3 3 3 3 3 3 3 3,74,15 15 15 15 ,4,17-Sep
39,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 NA NA NA NA NA NA NA NA NA NA NA NA,157,15,1,17-Sep
NA,15,15,15,3,3,3,3,3,3,3,3,3,3,15 15 15 3 3 3 3 3 3 3 3 3 3,93,15 15 15 ,3,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,46,46,46,46,46,46,46,46,46,46,46,15 15 46 46 46 46 46 46 46 46 46 46 46,117,15 15 ,2,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,3,3,3,3,3,NA,15 15 15 15 15 15 15 3 3 3 3 3 NA,36,15 15 15 15 15 15 15 ,7,17-Sep
NA,15,3,3,3,3,3,3,3,3,3,3,3,3,15 3 3 3 3 3 3 3 3 3 3 3 3,134,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,NA,NA,NA,NA,15 15 15 15 15 15 15 15 15 NA NA NA NA,25,15 15 15 15 15 15 15 15 15 ,9,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 NA NA NA NA NA NA NA NA NA,92,15 15 15 15 ,4,17-Sep
NA,15,15,NA,15,15,15,15,NA,NA,NA,NA,NA,NA,15 15 NA 15 15 15 15 NA NA NA NA NA NA,122,15 15 ,2,17-Sep
NA,15,15,15,15,15,15,3,3,3,3,3,3,3,15 15 15 15 15 15 3 3 3 3 3 3 3,45,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,3,3,3,3,3,3,3,3,3,3,3,15 15 3 3 3 3 3 3 3 3 3 3 3,113,15 15 ,2,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 NA NA NA NA NA NA NA NA,70,15 15 15 15 15 ,5,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,3,3,3,3,3,3,3,3,3,3,3,3,15 3 3 3 3 3 3 3 3 3 3 3 3,134,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,3,3,3,3,3,3,3,3,15 15 15 15 15 3 3 3 3 3 3 3 3,56,15 15 15 15 15 ,5,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,3,3,3,15 15 15 15 15 15 15 15 15 15 3 3 3,13,15 15 15 15 15 15 15 15 15 15 ,10,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 NA NA NA NA NA NA NA NA NA NA,112,15 15 15 ,3,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,3,3,15 15 15 15 15 15 15 15 15 15 15 3 3,7,15 15 15 15 15 15 15 15 15 15 15 ,11,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,3,15 15 15 15 15 15 15 15 15 15 15 15 3,3,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
48,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,3,3,3,3,3,3,3,15 15 15 15 15 15 3 3 3 3 3 3 3,45,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 NA NA NA NA NA NA NA NA NA NA NA,129,15 15 ,2,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,3,3,3,3,3,3,3,15 15 15 15 15 15 3 3 3 3 3 3 3,45,15 15 15 15 15 15 ,6,17-Sep
NA,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 3 NA NA NA NA NA NA NA NA NA NA NA,141,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 NA 15 NA NA NA NA NA NA NA NA NA,123,15 15 ,2,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
48,15,15,15,15,15,15,15,15,15,3,3,3,3,15 15 15 15 15 15 15 15 15 3 3 3 3,19,15 15 15 15 15 15 15 15 15 ,9,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,3,3,15 15 15 15 15 15 15 15 15 15 15 3 3,7,15 15 15 15 15 15 15 15 15 15 15 ,11,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,48,48,48,48,48,48,48,48,48,48,15 15 15 48 48 48 48 48 48 48 48 48 48,100,15 15 15 ,3,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,15 15 15 15 15 15 15 15 NA NA NA NA NA,34,15 15 15 15 15 15 15 15 ,8,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,3,3,3,3,3,3,3,3,3,3,3,3,15 3 3 3 3 3 3 3 3 3 3 3 3,134,15,1,17-Sep
NA,15,15,15,15,48,48,48,NA,NA,NA,NA,NA,NA,15 15 15 15 48 48 48 NA NA NA NA NA NA,84,15 15 15 15 ,4,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 NA NA NA NA NA NA NA NA,70,15 15 15 15 15 ,5,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,NA,15 15 15 15 15 15 15 15 15 15 15 15 NA,6,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,3,15 15 15 15 15 15 15 15 15 15 15 15 3,3,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
3,15,15,15,15,15,15,3,3,3,3,3,3,3,15 15 15 15 15 15 3 3 3 3 3 3 3,45,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,3,3,3,3,3,3,3,3,3,3,15 15 15 3 3 3 3 3 3 3 3 3 3,93,15 15 15 ,3,17-Sep
NA,15,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,15 3 3 3 3 3 3 3 NA NA NA NA NA,137,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,48,48,48,15 15 15 15 15 15 15 15 15 15 48 48 48,15,15 15 15 15 15 15 15 15 15 15 ,10,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,15 15 15 15 15 15 15 15 NA NA NA NA NA,34,15 15 15 15 15 15 15 15 ,8,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 NA NA NA NA NA NA NA NA NA,92,15 15 15 15 ,4,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
48,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 NA NA NA NA NA NA NA NA,70,15 15 15 15 15 ,5,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,15,15,3,3,3,3,3,3,3,3,15 15 15 15 15 3 3 3 3 3 3 3 3,56,15 15 15 15 15 ,5,17-Sep
NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 NA NA NA NA NA NA NA NA NA NA,112,15 15 15 ,3,17-Sep
NA,15,15,15,15,15,3,3,3,3,3,3,3,3,15 15 15 15 15 3 3 3 3 3 3 3 3,56,15 15 15 15 15 ,5,17-Sep
NA,15,3,3,3,3,3,3,3,3,3,3,3,3,15 3 3 3 3 3 3 3 3 3 3 3 3,134,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 NA NA NA NA NA NA NA NA NA NA NA NA,157,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,NA,NA,15 15 15 15 15 15 15 15 15 15 15 NA NA,12,15 15 15 15 15 15 15 15 15 15 15 ,11,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,48,48,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 48 48 NA NA NA NA NA NA NA,85,15 15 15 15 ,4,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,46,46,46,15 15 15 15 15 15 15 15 15 15 46 46 46,14,15 15 15 15 15 15 15 15 15 15 ,10,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
48,15,15,15,15,15,15,15,15,15,15,NA,NA,NA,15 15 15 15 15 15 15 15 15 15 NA NA NA,18,15 15 15 15 15 15 15 15 15 15 ,10,17-Sep
NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 NA NA NA NA NA NA NA NA NA NA NA NA,157,15,1,17-Sep
NA,15,15,15,15,15,15,15,3,3,3,3,3,3,15 15 15 15 15 15 15 3 3 3 3 3 3,35,15 15 15 15 15 15 15 ,7,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 NA NA NA NA NA NA NA NA NA NA NA NA,157,15,1,17-Sep
NA,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 NA NA NA NA NA NA NA NA NA,92,15 15 15 15 ,4,17-Sep
NA,15,48,48,48,48,48,NA,NA,NA,NA,NA,NA,NA,15 48 48 48 48 48 NA NA NA NA NA NA NA,148,15,1,17-Sep
NA,15,15,15,15,3,3,3,3,3,3,3,3,3,15 15 15 15 3 3 3 3 3 3 3 3 3,74,15 15 15 15 ,4,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,3,3,3,3,15 15 15 15 15 15 15 15 15 3 3 3 3,19,15 15 15 15 15 15 15 15 15 ,9,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
48,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,3,3,3,3,3,3,3,3,3,3,3,3,15 3 3 3 3 3 3 3 3 3 3 3 3,134,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
13,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 NA NA NA NA NA NA NA NA NA NA NA,129,15 15 ,2,17-Sep
NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15 15 NA NA NA NA NA NA NA NA NA NA NA,129,15 15 ,2,17-Sep
48,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,NA,15 15 15 15 15 15 15 15 15 15 15 15 NA,6,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,3,3,3,3,3,3,15 15 15 15 15 15 15 3 3 3 3 3 3,35,15 15 15 15 15 15 15 ,7,17-Sep
NA,15,15,15,15,15,15,15,15,15,3,3,3,3,15 15 15 15 15 15 15 15 15 3 3 3 3,19,15 15 15 15 15 15 15 15 15 ,9,17-Sep
48,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,15 NA NA 15 15 NA NA NA NA NA NA NA NA,153,15,1,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,3,3,3,3,3,3,15 15 15 15 15 15 15 3 3 3 3 3 3,35,15 15 15 15 15 15 15 ,7,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,NA,NA,48,48,3,3,15 15 15 15 15 15 15 NA NA 48 48 3 3,43,15 15 15 15 15 15 15 ,7,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,NA,15 15 15 15 15 15 15 15 15 15 15 15 NA,6,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,15 15 15 15 15 15 NA NA NA NA NA NA NA,55,15 15 15 15 15 15 ,6,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
NA,15,15,15,15,15,15,15,15,15,15,15,15,15,15 15 15 15 15 15 15 15 15 15 15 15 15,2,15 15 15 15 15 15 15 15 15 15 15 15 ,12,17-Sep
